,label
323287,positive
435156,positive
39087,positive
119446,positive
451682,positive
330753,positive
483415,positive
332818,positive
36436,positive
192869,positive
149989,positive
418432,positive
364112,positive
193440,positive
17010,positive
3787,positive
315785,positive
440248,positive
121232,positive
461751,positive
24095,positive
19785,positive
171420,positive
439155,positive
171118,positive
59973,positive
235133,positive
18330,positive
181099,positive
209368,positive
379649,positive
50358,positive
212306,positive
311640,positive
399513,positive
114428,positive
224381,positive
88051,positive
479009,positive
186122,positive
310643,positive
70154,positive
381921,positive
81813,positive
235942,positive
452572,positive
352653,positive
2491,positive
192691,positive
80514,positive
288232,positive
162214,positive
141594,positive
338271,positive
302300,positive
251038,positive
148730,positive
45022,positive
440952,positive
275177,positive
245687,positive
91827,positive
346417,positive
374234,positive
452715,positive
81452,positive
491380,positive
215467,positive
291553,positive
406906,positive
288701,positive
268884,positive
109631,positive
53440,positive
145404,positive
192717,positive
67681,positive
147048,positive
442545,positive
174216,positive
237053,positive
247205,positive
237355,positive
92174,positive
42803,positive
208039,positive
144258,positive
6844,positive
372639,positive
128810,positive
409228,positive
91498,positive
2873,positive
143598,positive
183450,positive
208700,positive
9350,positive
392214,positive
436164,positive
420610,positive
394904,positive
478486,positive
426266,positive
127418,positive
363489,positive
41572,positive
285277,positive
466073,positive
475321,positive
234974,positive
62023,positive
297092,positive
347652,positive
152350,positive
417439,positive
267641,positive
249320,positive
480980,positive
231048,positive
451586,positive
378962,positive
247656,positive
76526,positive
230833,positive
148944,positive
144862,positive
289429,positive
179755,positive
330607,positive
56997,positive
112608,positive
384035,positive
61464,positive
122868,positive
67878,positive
166537,positive
12886,positive
208187,positive
326570,positive
313559,positive
161361,positive
68873,positive
58836,positive
13450,positive
39194,positive
111256,positive
122412,positive
8259,positive
154113,positive
276730,positive
465516,positive
1198,positive
406865,positive
432800,positive
180221,positive
482699,positive
277939,positive
29483,positive
402338,positive
32562,positive
391393,positive
119740,positive
109206,positive
164766,positive
382370,positive
188949,positive
219860,positive
278017,positive
482230,positive
185816,positive
468990,positive
49820,positive
9662,positive
486819,positive
158065,positive
407063,positive
418056,positive
225483,positive
383080,positive
249421,positive
380174,positive
299908,positive
33937,positive
157820,positive
230757,positive
198718,positive
413283,positive
249830,positive
247234,positive
301572,positive
283925,positive
4006,positive
281305,positive
349499,positive
230174,positive
366450,positive
112692,positive
192183,positive
178196,positive
63411,positive
155723,positive
341178,positive
179832,positive
335726,positive
66322,positive
485857,positive
108238,positive
410271,positive
211085,positive
299203,positive
60038,positive
295435,positive
86370,positive
432132,positive
417969,positive
147461,positive
129739,positive
370765,positive
477176,positive
297710,positive
63040,positive
162098,positive
245828,positive
145754,positive
64890,positive
123203,positive
162385,positive
243607,positive
376962,positive
410210,positive
457178,positive
304413,positive
96940,positive
105615,positive
399201,positive
364816,positive
105790,positive
344676,positive
449,positive
32288,positive
71859,positive
266719,positive
248370,positive
251059,positive
390984,positive
95710,positive
50196,positive
259755,positive
255959,positive
239854,positive
410343,positive
478970,positive
338892,positive
222121,positive
83672,positive
208919,positive
5554,positive
51569,positive
124528,positive
91728,positive
376822,positive
56627,positive
377789,positive
348938,positive
90599,positive
246318,positive
232326,positive
69877,positive
471692,positive
401210,positive
32495,positive
304259,positive
187726,positive
209764,positive
182629,positive
331458,positive
142811,positive
165901,positive
146159,positive
188591,positive
56015,positive
288150,positive
413538,positive
103828,positive
414373,positive
414408,positive
228201,positive
170236,positive
278880,positive
404444,positive
323418,positive
37577,positive
395122,positive
267865,positive
156565,positive
345808,positive
266955,positive
138448,positive
439886,positive
436543,positive
204394,positive
232085,positive
340264,positive
100957,positive
415982,positive
122769,positive
73728,positive
454630,positive
202299,positive
416596,positive
279275,positive
316339,positive
118994,positive
327979,positive
328088,positive
342025,positive
309756,positive
476515,positive
143244,positive
348604,positive
430745,positive
360488,positive
449949,positive
108209,positive
104500,positive
187370,positive
414260,positive
40423,positive
403610,positive
39503,positive
435882,positive
36401,positive
241271,positive
403208,positive
323633,positive
418464,positive
175451,positive
394076,positive
486208,positive
170824,positive
103127,positive
188988,positive
254292,positive
223150,positive
194137,positive
304897,positive
388705,positive
422369,positive
258150,positive
35150,positive
248808,positive
43108,positive
392326,positive
350703,positive
21365,positive
309260,positive
313073,positive
107277,positive
327516,positive
57464,positive
296617,positive
368874,positive
340687,positive
300813,positive
184150,positive
477055,positive
106738,positive
194494,positive
273836,positive
171030,positive
30714,positive
304105,positive
18480,positive
347909,positive
391836,positive
304750,positive
375815,positive
97434,positive
259299,positive
452029,positive
249369,positive
129226,positive
427256,positive
469073,positive
35013,positive
7250,positive
271611,positive
220527,positive
57887,positive
75556,positive
479665,positive
460320,positive
45518,positive
74140,positive
115327,positive
328400,positive
423131,positive
384163,positive
300890,positive
280510,positive
489961,positive
436397,positive
296949,positive
238739,positive
371543,positive
65136,positive
65977,positive
245770,positive
277277,positive
179075,positive
59588,positive
276922,positive
383000,positive
143907,positive
188393,positive
144024,positive
300422,positive
458747,positive
238781,positive
175477,positive
453914,positive
354717,positive
461451,positive
116098,positive
20711,positive
228222,positive
34726,positive
306604,positive
354260,positive
80236,positive
429666,positive
299484,positive
372089,positive
112890,positive
343423,positive
298553,positive
290919,positive
309450,positive
74401,positive
395418,positive
338897,positive
201436,positive
253078,positive
7055,positive
214454,positive
53718,positive
357299,positive
445286,positive
381210,positive
13316,positive
379878,positive
126924,positive
251582,positive
95353,positive
172346,positive
111273,positive
233353,positive
437062,positive
131955,positive
44787,positive
13633,positive
248247,positive
377925,positive
459014,positive
43911,positive
120457,positive
189326,positive
86207,positive
256915,positive
232144,positive
287000,positive
390244,positive
299458,positive
268358,positive
391030,positive
290205,positive
412912,positive
225622,positive
343173,positive
165820,positive
266953,positive
165312,positive
335043,positive
302785,positive
440932,positive
375653,positive
227074,positive
123622,positive
472483,positive
116034,positive
332068,positive
23173,positive
459762,positive
186017,positive
475609,positive
174599,positive
66370,positive
293193,positive
16079,positive
277868,positive
420820,positive
160352,positive
274240,positive
348208,positive
100590,positive
132084,positive
169861,positive
427501,positive
440218,positive
476912,positive
50406,positive
373079,positive
266486,positive
458183,positive
278588,positive
337706,positive
457596,positive
286110,positive
5865,positive
